"seqname","id","strand","pos","p1.pos","m1.pos","dist","descr","start","end","chrom"
"chrXII","YLR261C (VPS63)","-",668180,668128,668276,148,"F-close-F",668128,668276,"chrXII"
"chrXII","YLR262C (YPT6)","-",668180,668128,668276,148,"F-close-F",668128,668276,"chrXII"
"chrXII","YLR262C-A (TMA7 RBF7)","-",669359,669369,669518,149,"W-close-F",669369,669518,"chrXII"
"chrXII","YLR263W (RED1)","+",672897,673164,672782,382,"W-open-F",672782,673164,"chrXII"
"chrXII","YLR264C-A","-",673375,673268,673506,238,"F-open-W",673268,673506,"chrXII"
"chrXII","YLR264W (RPS28B RPS33B)","+",673985,674273,673860,413,"F-open-W",673860,674273,"chrXII"
"chrXII","YLR265C (NEJ1 LIF2)","-",674265,674273,674448,175,"W-close-W",674273,674448,"chrXII"
"chrXII","YLR266C (PDR8)","-",675586,675443,675716,273,"W-open-W",675443,675716,"chrXII"
"chrXII","YLR267W (BOP2)","+",680021,680201,679913,288,"W-open-W",679913,680201,"chrXII"
"chrXII","YLR268W (SEC22 SLY2 TSL26)","+",680965,681105,680837,268,"W-open-F",680837,681105,"chrXII"
"chrXII","YLR270W (DCS1 DcpS)","+",682444,682459,682268,191,"W-close-W",682268,682459,"chrXII"
"chrXII","YLR271W","+",683677,683664,683508,156,"W-close-F",683508,683664,"chrXII"
"chrXII","YLR272C (YCS4 LOC7)","-",683591,683508,683664,156,"F-close-W",683508,683664,"chrXII"
"chrXII","YLR273C (PIG1)","-",688924,688843,689113,270,"W-open-F",688843,689113,"chrXII"
"chrXII","YLR274W (MCM5 BOB1 CDC46)","+",694014,694127,693938,189,"F-close-W",693938,694127,"chrXII"
"chrXII","YLR275W (SMD2)","+",695056,695053,NA,NA,"-1_missing",694717,695053,"chrXII"
"chrXII","YLR276C (DBP9)","-",694971,694717,695053,336,"F-open-W",694717,695053,"chrXII"
"chrXII","YLR277C (YSH1 BRR5)","-",697093,696918,697157,239,"W-open-W",696918,697157,"chrXII"
"chrXII","YLR278C","-",699746,699603,NA,NA,"-1_missing",699603,700077,"chrXII"
"chrXII","YLR283W","+",706223,706284,706071,213,"F-close-W",706071,706284,"chrXII"
"chrXII","YLR284C (ECI1)","-",706113,706071,706284,213,"W-close-F",706071,706284,"chrXII"
"chrXII","YLR285W (NNT1)","+",708322,708327,708205,122,"F-close-F",708205,708327,"chrXII"
"chrXII","YLR286C (CTS1)","-",708392,708400,708550,150,"W-close-F",708400,708550,"chrXII"
"chrXII","YLR286W-A","+",709068,709218,709008,210,"F-close-W",709008,709218,"chrXII"
"chrXII","YLR287C","-",710763,710554,NA,NA,"-1_missing",710554,711220,"chrXII"
"chrXII","YLR287C-A (RPS30A)","-",712342,712337,712505,168,"W-close-F",712337,712505,"chrXII"
"chrXII","YLR288C (MEC3 PIP3 PSO9)","-",713343,NA,NA,NA,"+1_missing",712650,713664,"chrXII"
"chrXII","YLR289W (GUF1)","+",717143,717160,717054,106,"F-overlap-F",717054,717160,"chrXII"
"chrXII","YLR290C","-",717031,716949,717054,105,"F-overlap-W",716949,717054,"chrXII"
"chrXII","YLR291C (GCD7)","-",718166,717957,718374,417,"W-open-F",717957,718374,"chrXII"
"chrXII","YLR292C (SEC72 SEC67 SIM2)","-",719634,719451,719709,258,"W-open-W",719451,719709,"chrXII"
"chrXII","YLR293C (GSP1 CNR1 CST17)","-",720636,720624,720809,185,"W-close-W",720624,720809,"chrXII"
"chrXII","YLR295C (ATP14)","-",721767,721784,721923,139,"F-close-F",721784,721923,"chrXII"
"chrXII","YLR296W","+",723845,723863,723775,88,"F-overlap-F",723775,723863,"chrXII"
"chrXII","YLR297W","+",724729,724903,724706,197,"F-close-W",724706,724903,"chrXII"
"chrXII","YLR298C (YHC1)","-",724645,724512,724706,194,"F-close-F",724512,724706,"chrXII"
"chrXII","YLR299W (ECM38 CIS2)","+",728180,NA,NA,NA,"+1_missing",728085,728725,"chrXII"
"chrXII","YLR300W (EXG1 BGL1)","+",730542,730825,730450,375,"W-open-W",730450,730825,"chrXII"
"chrXII","YLR301W","+",731680,731720,731638,82,"F-overlap-F",731638,731720,"chrXII"
"chrXII","YLR303W (MET17 MET15 MET25)","+",733978,734006,733890,116,"F-overlap-W",733890,734006,"chrXII"
"chrXII","YLR304C (ACO1 GLU1)","-",735001,NA,NA,NA,"+1_missing",734651,735061,"chrXII"
"chrXII","YLR305C (STT4)","-",738109,738102,738297,195,"W-close-F",738102,738297,"chrXII"
"chrXII","YLR306W (UBC12)","+",744961,744981,744797,184,"W-close-W",744797,744981,"chrXII"
"chrXII","YLR307C-A","-",746620,746464,746724,260,"F-open-W",746464,746724,"chrXII"
"chrXII","YLR307W (CDA1)","+",746629,746724,746464,260,"W-open-F",746464,746724,"chrXII"
"chrXII","YLR308W (CDA2)","+",749005,749002,748755,247,"F-open-F",748755,749002,"chrXII"
"chrXII","YLR309C (IMH1 SYS3)","-",748979,748755,749002,247,"F-open-F",748755,749002,"chrXII"
"chrXII","YLR310C (CDC25 CDC25' CTN1)","-",751981,751769,752098,329,"F-open-W",751769,752098,"chrXII"
"chrXII","YLR312W-A (MRPL15)","+",760363,760348,760173,175,"W-close-F",760173,760348,"chrXII"
"chrXII","YLR313C (SPH1 YLR312C-B)","-",760293,760173,760348,175,"F-close-W",760173,760348,"chrXII"
"chrXII","YLR314C (CDC3)","-",762471,762369,762629,260,"W-open-F",762369,762629,"chrXII"
"chrXII","YLR315W (NKP2)","+",765409,765503,765338,165,"W-close-W",765338,765503,"chrXII"
"chrXII","YLR316C (TAD3)","-",765198,765154,765338,184,"W-close-W",765154,765338,"chrXII"
"chrXII","YLR317W","+",766229,766341,766196,145,"F-close-W",766196,766341,"chrXII"
"chrXII","YLR318W (EST2 TERT)","+",769218,769302,768995,307,"F-open-F",768995,769302,"chrXII"
"chrXII","YLR319C (BUD6 AIP3)","-",769136,768995,769302,307,"F-open-F",768995,769302,"chrXII"
"chrXII","YLR320W (MMS22 SLM2)","+",776364,776424,776326,98,"F-overlap-W",776326,776424,"chrXII"
"chrXII","YLR321C (SFH1)","-",776275,776244,776326,82,"F-overlap-F",776244,776326,"chrXII"
"chrXII","YLR323C (CWC24)","-",777977,777822,778115,293,"W-open-W",777822,778115,"chrXII"
"chrXII","YLR324W (PEX30)","+",780876,780908,780724,184,"W-close-F",780724,780908,"chrXII"
"chrXII","YLR325C (RPL38)","-",780902,780908,781073,165,"W-close-F",780908,781073,"chrXII"
"chrXII","YLR326W","+",783024,783132,782950,182,"F-close-F",782950,783132,"chrXII"
"chrXII","YLR327C (TMA10 RBF9 SFL2)","-",782955,782950,783132,182,"F-close-F",782950,783132,"chrXII"
"chrXII","YLR328W (NMA1)","+",786289,786581,786181,400,"F-open-W",786181,786581,"chrXII"
"chrXII","YLR329W (REC102)","+",787370,787397,787207,190,"W-close-F",787207,787397,"chrXII"
"chrXII","YLR330W (CHS5 CAL3)","+",789824,NA,NA,NA,"+1_missing",789753,790282,"chrXII"
"chrXII","YLR331C (JIP3)","-",790093,NA,NA,NA,"+1_missing",789753,790282,"chrXII"
"chrXII","YLR332W (MID2 KAI1)","+",791995,792082,791891,191,"W-close-W",791891,792082,"chrXII"
"chrXII","YLR333C (RPS25B)","-",795416,795160,795453,293,"W-open-W",795160,795453,"chrXII"
"chrXII","YLR335W (NUP2)","+",799688,799774,799585,189,"F-close-F",799585,799774,"chrXII"
"chrXII","YLR336C (SGD1)","-",799620,799585,799774,189,"F-close-F",799585,799774,"chrXII"
"chrXII","YLR337C (VRP1 END5 MDP2 YLR337W)","-",802528,802388,802678,290,"W-open-W",802388,802678,"chrXII"
"chrXII","YLR339C","-",805783,805533,805854,321,"W-open-W",805533,805854,"chrXII"
"chrXII","YLR340W (RPP0 RPL10E)","+",806910,807095,806750,345,"W-open-F",806750,807095,"chrXII"
"chrXII","YLR342W (FKS1 CND1 CWH53 ETG1 GSC1 PBR1)","+",815646,815712,815605,107,"W-overlap-F",815605,815712,"chrXII"
"chrXII","YLR342W-A","+",816199,816201,NA,NA,"-1_missing",815712,816201,"chrXII"
"chrXII","YLR343W (GAS2)","+",817826,818123,817657,466,"W-open-F",817657,818123,"chrXII"
"chrXII","YLR344W (RPL26A)","+",820247,820292,820216,76,"W-overlap-F",820216,820292,"chrXII"
"chrXII","YLR345W","+",822123,822237,822004,233,"F-open-F",822004,822237,"chrXII"
"chrXII","YLR346C","-",822134,822004,822237,233,"F-open-F",822004,822237,"chrXII"
"chrXII","YLR347C (KAP95 RSL1)","-",823552,NA,NA,NA,"+1_missing",823182,823693,"chrXII"
"chrXII","YLR348C (DIC1)","-",826907,826870,827074,204,"F-close-W",826870,827074,"chrXII"
"chrXII","YLR349W","+",828671,828806,828624,182,"W-close-W",828624,828806,"chrXII"
"chrXII","YLR350W (ORM2)","+",829485,829527,829314,213,"W-close-F",829314,829527,"chrXII"
"chrXII","YLR351C (NIT3)","-",829362,829314,829527,213,"F-close-W",829314,829527,"chrXII"
"chrXII","YLR352W","+",833636,833631,833460,171,"W-close-W",833460,833631,"chrXII"
"chrXII","YLR353W (BUD8)","+",836315,836373,836280,93,"F-overlap-F",836280,836373,"chrXII"
"chrXII","YLR354C (TAL1)","-",836198,836046,836280,234,"F-open-F",836046,836280,"chrXII"
"chrXII","YLR355C (ILV5)","-",837848,837858,837971,113,"F-overlap-F",837858,837971,"chrXII"
"chrXII","YLR356W (ATG33)","+",841052,841070,840914,156,"W-close-W",840914,841070,"chrXII"
"chrXII","YLR357W (RSC2)","+",844191,844193,843932,261,"W-open-W",843932,844193,"chrXII"
"chrXII","YLR359W (ADE13 BRA1 BRA8)","+",845858,846060,845830,230,"F-open-W",845830,846060,"chrXII"
"chrXII","YLR360W (VPS38 VPL17)","+",847561,847616,847514,102,"F-overlap-F",847514,847616,"chrXII"
"chrXII","YLR361C (DCR2)","-",846991,846880,847048,168,"W-close-W",846880,847048,"chrXII"
"chrXII","YLR361C-A","-",849239,849112,849311,199,"W-close-W",849112,849311,"chrXII"
"chrXII","YLR362W (STE11)","+",852132,852193,852012,181,"F-close-W",852012,852193,"chrXII"
"chrXII","YLR363C (NMD4)","-",852059,852012,852193,181,"W-close-F",852012,852193,"chrXII"
"chrXII","YLR363W-A","+",853884,854000,853775,225,"W-open-W",853775,854000,"chrXII"
"chrXII","YLR364W (GRX8)","+",854459,854558,854339,219,"W-open-F",854339,854558,"chrXII"
"chrXII","YLR367W (RPS22B)","+",857371,857547,857314,233,"F-open-W",857314,857547,"chrXII"
"chrXII","YLR368W (MDM30 DSG1)","+",859371,859355,859269,86,"W-overlap-F",859269,859355,"chrXII"
"chrXII","YLR369W (SSQ1 SSC2 SSH1)","+",861648,861772,861595,177,"F-close-W",861595,861772,"chrXII"
"chrXII","YLR370C (ARC18)","-",861550,861466,861595,129,"F-close-F",861466,861595,"chrXII"
"chrXII","YLR371W (ROM2)","+",866956,867171,866830,341,"W-open-W",866830,867171,"chrXII"
"chrXII","YLR372W (SUR4 APA1 ELO3 SRE1 VBM1)","+",868517,868509,868343,166,"W-close-W",868343,868509,"chrXII"
"chrXII","YLR373C (VID22)","-",868573,868509,868600,91,"F-overlap-W",868509,868600,"chrXII"
"chrXII","YLR375W (STP3)","+",872820,872882,872690,192,"W-close-W",872690,872882,"chrXII"
"chrXII","YLR376C (PSY3)","-",872738,872690,872882,192,"W-close-W",872690,872882,"chrXII"
"chrXII","YLR378C (SEC61)","-",875580,NA,NA,NA,"+1_missing",875082,875626,"chrXII"
"chrXII","YLR380W (CSR1 SFH2)","+",879618,879741,879475,266,"W-open-W",879475,879741,"chrXII"
"chrXII","YLR381W (CTF3 CHL3)","+",881941,882057,881791,266,"F-open-F",881791,882057,"chrXII"
"chrXII","YLR382C (NAM2 MSL1)","-",881992,881791,882057,266,"F-open-F",881791,882057,"chrXII"
"chrXII","YLR383W (SMC6 RHC18)","+",888694,888851,888563,288,"W-open-W",888563,888851,"chrXII"
"chrXII","YLR384C (IKI3 ELP1 KTI7 TOT1)","-",888757,888563,888851,288,"W-open-W",888563,888851,"chrXII"
"chrXII","YLR386W (VAC14)","+",896388,896389,896216,173,"F-close-F",896216,896389,"chrXII"
"chrXII","YLR387C (REH1)","-",896280,896216,896389,173,"F-close-F",896216,896389,"chrXII"
"chrXII","YLR388W (RPS29A YS29A)","+",898914,898939,898746,193,"W-close-W",898746,898939,"chrXII"
"chrXII","YLR389C (STE23)","-",899478,899373,899509,136,"F-close-W",899373,899509,"chrXII"
"chrXII","YLR390W (ECM19)","+",903480,903721,903351,370,"W-open-W",903351,903721,"chrXII"
"chrXII","YLR390W-A (CCW14 ICWP SSR1 YLR391W YLR391W-A)","+",904635,904718,904542,176,"F-close-F",904542,904718,"chrXII"
"chrXII","YLR392C (ART10)","-",904657,904542,904718,176,"F-close-F",904542,904718,"chrXII"
"chrXII","YLR395C (COX8)","-",909458,909473,909677,204,"W-close-W",909473,909677,"chrXII"
"chrXII","YLR396C (VPS33 CLS14 MET27 PEP14 SLP1 VAM5 VPL25 VPT33)","-",910179,909996,910312,316,"W-open-W",909996,910312,"chrXII"
"chrXII","YLR397C (AFG2 DRG1)","-",912414,912305,912584,279,"W-open-W",912305,912584,"chrXII"
"chrXII","YLR398C (SKI2)","-",915045,914871,915141,270,"W-open-W",914871,915141,"chrXII"
"chrXII","YLR399C (BDF1)","-",919220,919033,919294,261,"F-open-W",919033,919294,"chrXII"
"chrXII","YLR400W","+",922558,922663,922508,155,"W-close-W",922508,922663,"chrXII"
"chrXII","YLR401C (DUS3)","-",922397,922243,922508,265,"W-open-F",922243,922508,"chrXII"
"chrXII","YLR403W (SFP1)","+",927688,927725,927651,74,"F-overlap-W",927651,927725,"chrXII"
"chrXII","YLR404W (FLD1 SEI1)","+",929712,929841,929557,284,"W-open-W",929557,929841,"chrXII"
"chrXII","YLR405W (DUS4)","+",931040,931170,930971,199,"F-close-W",930971,931170,"chrXII"
"chrXII","YLR406C (RPL31B)","-",930884,930822,930971,149,"F-close-W",930822,930971,"chrXII"
"chrXII","YLR407W","+",933869,933925,933652,273,"W-open-F",933652,933925,"chrXII"
"chrXII","YLR408C (BLS1 BLB1)","-",933772,933652,933925,273,"F-open-W",933652,933925,"chrXII"
"chrXII","YLR409C (UTP21)","-",934363,934193,934475,282,"W-open-W",934193,934475,"chrXII"
"chrXII","YLR410W (VIP1)","+",941065,941241,940940,301,"W-open-W",940940,941241,"chrXII"
"chrXII","YLR411W (CTR3)","+",948147,948395,948122,273,"W-open-W",948122,948395,"chrXII"
"chrXII","YLR412C-A","-",949136,949072,949210,138,"W-close-W",949072,949210,"chrXII"
"chrXII","YLR412W (BER1)","+",949429,949562,949393,169,"W-close-W",949393,949562,"chrXII"
"chrXII","YLR413W","+",953319,953470,953278,192,"F-close-F",953278,953470,"chrXII"
"chrXII","YLR414C (PUN1)","-",953239,953115,953278,163,"F-close-F",953115,953278,"chrXII"
"chrXII","YLR415C","-",953528,953470,953573,103,"F-overlap-F",953470,953573,"chrXII"
"chrXII","YLR417W (VPS36 GRD12 VAC3 VPL11)","+",956809,956829,956725,104,"F-overlap-F",956725,956829,"chrXII"
"chrXII","YLR418C (CDC73)","-",956673,956592,956725,133,"F-close-F",956592,956725,"chrXII"
"chrXII","YLR419W","+",962813,962830,962646,184,"W-close-W",962646,962830,"chrXII"
"chrXII","YLR420W (URA4)","+",964960,965050,964859,191,"F-close-W",964859,965050,"chrXII"
"chrXII","YLR421C (RPN13)","-",964859,964859,965050,191,"W-close-F",964859,965050,"chrXII"
"chrXII","YLR422W","+",971793,971891,971771,120,"F-close-F",971771,971891,"chrXII"
"chrXII","YLR423C (ATG17 APG17)","-",971688,971604,971771,167,"F-close-F",971604,971771,"chrXII"
"chrXII","YLR424W (SPP382 CCF8 NTR1)","+",975628,975694,975478,216,"W-open-W",975478,975694,"chrXII"
"chrXII","YLR425W (TUS1 SOP10)","+",986896,987099,986843,256,"W-open-W",986843,987099,"chrXII"
"chrXII","YLR426W","+",988191,988393,988134,259,"W-open-W",988134,988393,"chrXII"
"chrXII","YLR427W (MAG2)","+",990603,990805,990514,291,"W-open-W",990514,990805,"chrXII"
"chrXII","YLR428C","-",990487,990369,990514,145,"W-close-W",990369,990514,"chrXII"
"chrXII","YLR429W (CRN1)","+",992868,992920,992723,197,"W-close-W",992723,992920,"chrXII"
"chrXII","YLR430W (SEN1 CIK3 NRD2)","+",1000224,1000288,1000081,207,"W-close-W",1000081,1000288,"chrXII"
"chrXII","YLR431C (ATG23 CVT23)","-",1000134,1000081,1000288,207,"W-close-W",1000081,1000288,"chrXII"
"chrXII","YLR432W (IMD3)","+",1004236,1004285,1004187,98,"F-overlap-F",1004187,1004285,"chrXII"
"chrXII","YLR433C (CNA1 CMP1)","-",1004084,1004069,1004187,118,"F-overlap-F",1004069,1004187,"chrXII"
"chrXII","YLR435W (TSR2)","+",1007158,1007208,1007135,73,"F-overlap-F",1007135,1007208,"chrXII"
"chrXII","YLR436C (ECM30)","-",1007299,1007208,1007417,209,"F-close-F",1007208,1007417,"chrXII"
"chrXII","YLR437C (DIF1)","-",1011468,1011251,1011547,296,"F-open-W",1011251,1011547,"chrXII"
"chrXII","YLR438C-A (LSM3 SMX4 USS2)","-",1013805,1013715,1013925,210,"F-close-W",1013715,1013925,"chrXII"
"chrXII","YLR438W (CAR2 cargB)","+",1013878,1013925,1013715,210,"W-close-F",1013715,1013925,"chrXII"
"chrXII","YLR439W (MRPL4)","+",1015589,1015656,1015453,203,"F-close-W",1015453,1015656,"chrXII"
"chrXII","YLR440C (SEC39 DSL3)","-",1015445,1015453,1015656,203,"W-close-F",1015453,1015656,"chrXII"
"chrXII","YLR441C (RPS1A RP10A)","-",1017924,1017933,1018113,180,"F-close-W",1017933,1018113,"chrXII"
"chrXII","YLR442C (SIR3 CMT1 MAR2 STE8)","-",1019216,NA,NA,NA,"+1_missing",1018913,1019318,"chrXII"
"chrXII","YLR443W (ECM7 ZRG15)","+",1024072,1024238,1024010,228,"W-open-W",1024010,1024238,"chrXII"
"chrXII","YLR445W","+",1024885,1024916,1024743,173,"W-close-W",1024743,1024916,"chrXII"
"chrXII","YLR446W","+",1026791,1026932,1026613,319,"W-open-W",1026613,1026932,"chrXII"
"chrXII","YLR447C (VMA6)","-",1026704,1026613,1026932,319,"W-open-W",1026613,1026932,"chrXII"
"chrXII","YLR448W (RPL6B)","+",1030022,1030072,1029868,204,"W-close-W",1029868,1030072,"chrXII"
"chrXII","YLR449W (FPR4)","+",1032098,1032219,1032041,178,"W-close-W",1032041,1032219,"chrXII"
"chrXII","YLR450W (HMG2)","+",1035847,1036058,1035769,289,"W-open-W",1035769,1036058,"chrXII"
"chrXII","YLR451W (LEU3)","+",1038944,1039018,1038855,163,"F-close-F",1038855,1039018,"chrXII"
"chrXII","YLR452C (SST2)","-",1038937,1038855,1039018,163,"F-close-F",1038855,1039018,"chrXII"
"chrXII","YLR453C (RIF2)","-",1041478,1041355,1041522,167,"W-close-W",1041355,1041522,"chrXII"
"chrXII","YLR454W (FMP27)","+",1051960,1051946,1051769,177,"W-close-W",1051769,1051946,"chrXII"
"chrXII","YLR455W","+",1054940,1055095,1054831,264,"W-open-W",1054831,1055095,"chrXII"
"chrXII","YLR456W","+",1055759,1055803,1055626,177,"W-close-F",1055626,1055803,"chrXII"
"chrXII","YLR457C (NBP1)","-",1055634,1055626,1055803,177,"F-close-W",1055626,1055803,"chrXII"
"chrXII","YLR459W (GAB1 CDC91)","+",1058590,1058736,1058561,175,"F-close-W",1058561,1058736,"chrXII"
"chrXII","YLR460C","-",1059594,1059538,1059645,107,"F-overlap-F",1059538,1059645,"chrXII"
"chrXIII","YML001W (YPT7 AST4 VAM4)","+",267909,267915,267742,173,"W-close-W",267742,267915,"chrXIII"
"chrXIII","YML002W","+",266842,266839,266665,174,"W-close-W",266665,266839,"chrXIII"
"chrXIII","YML004C (GLO1)","-",261569,261513,261758,245,"F-open-F",261513,261758,"chrXIII"
"chrXIII","YML005W (TRM12 TYW2)","+",261667,261758,261513,245,"F-open-F",261513,261758,"chrXIII"
"chrXIII","YML006C (GIS4)","-",256018,255941,256159,218,"W-open-F",255941,256159,"chrXIII"
"chrXIII","YML007C-A","-",252999,253016,253091,75,"F-overlap-F",253016,253091,"chrXIII"
"chrXIII","YML007W (YAP1 PAR1 SNQ3)","+",256019,256159,255941,218,"F-open-W",255941,256159,"chrXIII"
"chrXIII","YML008C (ERG6 ISE1 LIS1 SED6 VID1)","-",251745,251492,251808,316,"W-open-W",251492,251808,"chrXIII"
"chrXIII","YML009C (MRPL39)","-",251099,250951,251143,192,"F-close-F",250951,251143,"chrXIII"
"chrXIII","YML010W (SPT5)","+",251003,251143,250951,192,"F-close-F",250951,251143,"chrXIII"
"chrXIII","YML011C (RAD33)","-",246775,246748,246928,180,"W-close-W",246748,246928,"chrXIII"
"chrXIII","YML012W (ERV25)","+",246883,246928,246748,180,"W-close-W",246748,246928,"chrXIII"
"chrXIII","YML013W (UBX2 SEL1)","+",246106,246111,NA,NA,"-1_missing",245802,246111,"chrXIII"
"chrXIII","YML014W (TRM9 KTI1)","+",244140,244173,243888,285,"W-open-W",243888,244173,"chrXIII"
"chrXIII","YML015C (TAF11 TAF40)","-",241868,241776,242040,264,"W-open-W",241776,242040,"chrXIII"
"chrXIII","YML016C (PPZ1)","-",239316,239255,239539,284,"F-open-F",239255,239539,"chrXIII"
"chrXIII","YML017W (PSP2 MRS15)","+",239059,239082,238863,219,"W-open-F",238863,239082,"chrXIII"
"chrXIII","YML018C","-",234654,234655,234889,234,"F-open-F",234655,234889,"chrXIII"
"chrXIII","YML019W (OST6)","+",234716,234889,234655,234,"F-open-F",234655,234889,"chrXIII"
"chrXIII","YML020W","+",233315,233483,233217,266,"W-open-W",233217,233483,"chrXIII"
"chrXIII","YML021C (UNG1)","-",229573,229587,229753,166,"W-close-F",229587,229753,"chrXIII"
"chrXIII","YML022W (APT1)","+",229702,229753,229587,166,"F-close-W",229587,229753,"chrXIII"
"chrXIII","YML023C (NSE5)","-",226945,226887,227056,169,"W-close-W",226887,227056,"chrXIII"
"chrXIII","YML024W (RPS17A RP51A RPL51A)","+",226791,226887,226644,243,"F-open-W",226644,226887,"chrXIII"
"chrXIII","YML025C (YML6)","-",224300,NA,NA,NA,"+1_missing",223845,224376,"chrXIII"
"chrXIII","YML026C (RPS18B)","-",222796,222754,223051,297,"W-open-W",222754,223051,"chrXIII"
"chrXIII","YML027W (YOX1)","+",222721,222754,222532,222,"W-open-W",222532,222754,"chrXIII"
"chrXIII","YML028W (TSA1 TPX1 ZRG14)","+",220834,220872,220670,202,"W-close-W",220670,220872,"chrXIII"
"chrXIII","YML029W (USA1)","+",219970,220118,219826,292,"W-open-W",219826,220118,"chrXIII"
"chrXIII","YML030W (AIM31)","+",217137,217327,217100,227,"F-open-W",217100,217327,"chrXIII"
"chrXIII","YML031W (NDC1)","+",216232,216439,216139,300,"W-open-W",216139,216439,"chrXIII"
"chrXIII","YML032C (RAD52)","-",212223,212206,212276,70,"F-overlap-F",212206,212276,"chrXIII"
"chrXIII","YML034W (SRC1 HEH1 YML033W)","+",212323,212409,212276,133,"F-close-F",212276,212409,"chrXIII"
"chrXIII","YML035C (AMD1 AMD3)","-",206215,206161,206328,167,"F-close-F",206161,206328,"chrXIII"
"chrXIII","YML036W (CGI121)","+",206345,206328,206161,167,"F-close-F",206161,206328,"chrXIII"
"chrXIII","YML038C (YMD8)","-",202560,202432,202660,228,"F-open-F",202432,202660,"chrXIII"
"chrXIII","YML041C (VPS71 SWC6)","-",194828,194721,194955,234,"F-open-F",194721,194955,"chrXIII"
"chrXIII","YML042W (CAT2 YCAT)","+",194926,194955,194721,234,"F-open-F",194721,194955,"chrXIII"
"chrXIII","YML043C (RRN11)","-",190100,NA,NA,NA,"+1_missing",184106,190243,"chrXIII"
"chrXIII","YML046W (PRP39)","+",183459,183692,183303,389,"F-open-W",183303,183692,"chrXIII"
"chrXIII","YML048W (GSF2 ECM6)","+",179835,179933,179549,384,"W-open-F",179549,179933,"chrXIII"
"chrXIII","YML050W (AIM32)","+",174194,174254,174174,80,"F-overlap-W",174174,174254,"chrXIII"
"chrXIII","YML051W (GAL80)","+",173019,173002,172808,194,"W-close-F",172808,173002,"chrXIII"
